packet_nb_orig,packet_nb_resp,tcp_flag_A,tcp_flag_F,tcp_flag_P,tcp_flag_R,tcp_flag_S,tcp_flag_U,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,label
58,68,1,1,1,0,1,0,2975,75551,20,1033,benign
52,65,1,1,1,0,1,0,2697,71367,20,1034,benign
25,21,1,1,1,0,1,0,2860,1973,20,1177,benign
291,299,1,1,1,0,1,0,12911,393733,20,1039,benign
21,20,1,1,1,0,1,0,1864,932,20,845,benign
119,132,1,1,1,0,1,0,5234,157117,20,1025,benign
52,41,1,1,1,0,1,0,8245,13189,20,872,benign
45,36,1,1,1,0,1,0,8714,4664,20,1072,benign
45,36,1,1,1,0,1,0,8971,4686,20,1076,benign
45,35,1,1,1,0,1,0,8620,4623,20,935,benign
52,40,1,1,1,0,1,0,8883,13169,20,872,benign
12,9,1,1,1,1,1,0,2144,6203,20,1213,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
10,9,1,1,1,1,1,0,737,6152,20,537,benign
13,11,1,1,1,0,1,0,978,6367,20,537,benign
52,65,1,1,1,0,1,0,2738,70799,20,1019,benign
26,23,1,1,1,0,1,0,2075,6866,20,845,benign
109,119,1,1,1,0,1,0,5284,145200,20,1039,benign
30,24,1,1,1,0,1,0,3947,7921,20,917,benign
30,24,1,1,1,0,1,0,3443,8559,20,723,benign
50,42,1,1,1,0,1,0,7905,4271,20,1480,benign
67,51,1,1,1,0,1,0,14544,7773,20,1071,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
13,10,1,1,1,0,1,0,990,6233,20,537,benign
26,22,1,1,1,0,1,0,2087,6846,20,845,benign
30,25,1,1,1,0,1,0,3820,8579,20,872,benign
32,25,1,1,1,0,1,0,4891,8420,20,917,benign
121,132,1,1,1,0,1,0,6251,167653,20,1039,benign
30,25,1,1,1,0,1,0,3432,8579,20,732,benign
53,42,1,1,1,0,1,0,9815,11111,20,1040,benign
12,9,1,1,1,1,1,0,2094,6203,20,1199,benign
12,9,1,1,1,1,1,0,2127,6203,20,1220,benign
12,9,1,1,1,1,1,0,2150,6203,20,1223,benign
12,9,1,1,1,1,1,0,2133,6203,20,1226,benign
12,9,1,1,1,1,1,0,2147,6203,20,1228,benign
12,9,1,1,1,1,1,0,2144,6203,20,1205,benign
12,9,1,1,1,1,1,0,2137,6203,20,1206,benign
12,9,1,1,1,1,1,0,2128,6203,20,1209,benign
19,15,1,1,1,1,1,0,3501,10808,20,1229,benign
1399,733,1,1,1,0,1,0,1699086,84377,20,1480,benign
33,29,1,1,1,0,1,0,3112,7979,20,1024,benign
8,8,1,1,1,0,1,0,779,309,20,537,benign
8,7,1,1,1,0,1,0,779,289,20,537,benign
23,20,1,1,1,0,1,0,2481,1979,20,723,benign
23,19,1,1,1,0,1,0,2630,1959,20,872,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
27,21,1,1,1,1,1,0,5246,5914,20,1258,benign
8,7,1,1,1,0,1,0,779,289,20,537,benign
8,7,1,1,1,0,1,0,779,289,20,537,benign
59,73,1,1,1,0,1,0,3839,71758,20,1025,benign
138,141,1,1,1,0,1,0,9707,158335,20,1039,benign
21,19,1,1,1,0,1,0,1864,912,20,845,benign
52,42,1,1,1,0,1,0,9868,11183,20,1042,benign
51,44,1,1,1,0,1,0,8939,10773,20,935,benign
8,7,1,1,1,1,1,0,697,4652,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
10,9,1,1,1,1,1,0,737,6152,20,537,benign
12,10,1,1,1,1,1,0,2118,6223,20,1199,benign
8,7,1,1,1,0,1,0,779,289,20,537,benign
13,11,1,1,1,0,1,0,990,6367,20,537,benign
26,26,1,1,1,0,1,0,2075,6926,20,845,benign
28,25,1,1,1,0,1,0,2829,7864,20,872,benign
28,27,1,1,1,0,1,0,2704,7904,20,723,benign
151,164,1,1,1,0,1,0,6740,210745,20,1039,benign
23,21,1,1,1,0,1,0,2821,1491,20,917,benign
25,23,1,1,1,0,1,0,3743,2017,20,917,benign
23,21,1,1,1,0,1,0,2811,1498,20,907,benign
26,22,1,1,1,0,1,0,2266,7213,20,1024,benign
25,20,1,1,1,0,1,0,3766,1957,20,935,benign
9,8,1,0,1,1,1,0,717,6132,20,537,benign
8,7,1,1,1,1,1,0,697,4652,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
8,7,1,1,1,1,1,0,697,4652,20,537,benign
9,8,1,1,1,1,1,0,717,6132,20,537,benign
11,9,1,1,1,1,1,0,931,6203,20,537,benign
12,9,1,1,1,1,1,0,2119,6203,20,1200,benign
16,13,1,1,1,1,1,0,2229,10515,20,1199,benign
8,8,1,1,1,0,1,0,779,309,20,537,benign
21,19,1,1,1,0,1,0,1864,912,20,845,benign
23,20,1,1,1,0,1,0,2630,1979,20,872,benign
125,136,1,1,1,0,1,0,6367,171871,20,1039,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
12,9,1,1,1,1,1,0,2038,4329,20,1199,benign
25,22,1,1,1,0,1,0,3368,2734,20,868,benign
30,26,1,1,1,0,1,0,3971,7961,20,917,benign
30,25,1,1,1,0,1,0,3966,7941,20,917,benign
30,26,1,1,1,0,1,0,3977,7961,20,935,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
5,4,1,1,1,1,1,0,637,229,20,537,benign
8,7,1,1,1,0,1,0,779,289,20,537,benign
9,8,1,1,1,0,1,0,819,309,20,537,benign
20,15,1,0,1,0,1,0,4673,8263,20,935,benign
43,58,1,0,1,0,1,0,2618,73637,20,1019,benign
9,8,1,0,1,0,1,0,1593,692,20,845,benign
93,103,1,0,1,0,1,0,4694,138419,20,1039,benign
20,15,1,0,1,0,1,0,4303,9094,20,872,benign
27,27,1,0,1,0,1,0,2945,7939,20,1021,benign
15,13,1,0,1,0,1,0,3837,3269,20,868,benign
481,254,1,0,1,0,1,0,546677,39087,20,1480,benign
16,13,1,0,1,0,1,0,2774,7258,20,917,benign
460,282,1,0,1,0,1,0,345711,50289,20,1480,benign
